,network,experiment,cellType,data,design,method,designANDmethod,expDesign,combination,numberOfDiffExp,numberOfNodes,connectivity
20873,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X162,2,0,
20874,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1794,3,0,
20875,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1834,1,0,
20876,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X111,2,0,
20877,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1099,5,0,
20878,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1250,1,0,
20879,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1816,3,0,
20880,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X229,2,0,
20881,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1342,2,0,
20882,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1867,3,0,
20883,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X280,2,0,
20884,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X16,2,0,
20885,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1174,2,0,
20886,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X468,5,0,
20887,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X478,2,0,
20888,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X804,3,0,
20889,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1479,1,0,
20890,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1047,1,0,
20891,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1705,1,0,
20892,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X5,1,0,
20893,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1237,1,0,
20894,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1530,1,0,
20895,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1508,5,0,
20896,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X456,1,0,
20897,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1061,3,0,
20898,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X384,1,0,
20899,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X331,5,0,
20900,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X210,2,0,
20901,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X531,3,0,
20902,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X410,2,0,
20903,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X258,2,0,
20904,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1743,2,0,
20905,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1713,1,0,
20906,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X238,2,0,
20907,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X393,2,0,
20908,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1646,1,0,
20909,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1034,1,0,
20910,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1861,3,0,
20911,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1270,2,0,
20912,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X523,3,0,
20913,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1956,3,0,
20914,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X427,5,0,
20915,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X868,3,0,
20916,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X356,5,0,
20917,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X383,2,0,
20918,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X375,2,0,
20919,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1181,1,0,
20920,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X232,2,0,
20921,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1571,3,0,
20922,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1135,1,0,
20923,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1812,3,0,
20924,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1700,3,0,
20925,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1947,3,0,
20926,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X764,3,0,
20927,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1419,5,0,
20928,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X202,2,0,
20929,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1033,2,0,
20930,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X97,2,0,
20931,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X368,2,0,
20932,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X624,1,0,
20933,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1565,3,0,
20934,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X892,3,0,
20935,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1370,1,0,
20936,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1055,3,0,
20937,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1427,5,0,
20938,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X125,2,0,
20939,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1619,3,0,
20940,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X290,2,0,
20941,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1417,2,0,
20942,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1916,3,0,
20943,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X194,2,0,
20944,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X435,5,0,
20945,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1245,1,0,
20946,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X756,3,0,
20947,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1422,2,0,
20948,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1492,5,0,
20949,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X352,2,0,
20950,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1738,1,0,
20951,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1642,1,0,
20952,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X68,5,0,
20953,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1896,2,1,
20954,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X322,2,0,
20955,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1658,3,0,
20956,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1216,1,0,
20957,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1757,1,0,
20958,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1133,1,0,
20959,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1519,1,0,
20960,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X593,1,0,
20961,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1795,3,0,
20962,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X91,5,0,
20963,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X155,5,0,
20964,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X186,2,0,
20965,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X688,1,0,
20966,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1430,2,0,
20967,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X527,1,0,
20968,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X163,5,0,
20969,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1402,1,0,
20970,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X872,1,1,
20971,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X324,5,0,
20972,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1167,1,0,
20973,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X448,1,0,
20974,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X520,1,0,
20975,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X132,5,0,
20976,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1832,1,0,
20977,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X89,2,0,
20978,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X227,5,0,
20979,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1465,2,0,
20980,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X400,1,0,
20981,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X489,2,0,
20982,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X308,5,0,
20983,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1162,1,0,
20984,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X15,1,0,
20985,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1949,1,0,
20986,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X751,1,0,
20987,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X366,2,0,
20988,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1142,2,0,
20989,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1887,3,0,
20990,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X432,1,0,
20991,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X38,2,0,
20992,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1828,3,0,
20993,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X627,3,0,
20994,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X133,2,0,
20995,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1955,3,0,
20996,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1965,1,0,
20997,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X771,3,0,
20998,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X189,2,0,
20999,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1455,1,0,
21000,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1105,2,0,
21001,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1106,1,0,
21002,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X72,1,0,
21003,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X18,2,0,
21004,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X298,2,0,
21005,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X374,2,0,
21006,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X515,3,0,
21007,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X239,2,0,
21008,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1567,3,0,
21009,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X713,1,0,
21010,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1784,1,0,
21011,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X180,5,0,
21012,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X603,3,0,
21013,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X2023,1,0,
21014,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X3,5,0,
21015,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X482,2,0,
21016,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1732,3,0,
21017,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1224,1,0,
21018,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X620,3,0,
21019,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X772,3,0,
21020,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1392,1,0,
21021,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1483,5,0,
21022,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1807,1,0,
21023,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X787,3,0,
21024,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X461,1,0,
21025,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X153,2,0,
21026,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X644,3,0,
21027,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1473,2,0,
21028,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X71,2,0,
21029,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1096,1,0,
21030,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X684,3,0,
21031,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1159,1,0,
21032,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1858,3,0,
21033,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1871,1,0,
21034,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X380,5,0,
21035,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1063,3,0,
21036,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X234,2,0,
21037,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X466,2,0,
21038,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1171,5,0,
21039,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1320,1,0,
21040,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1799,3,0,
21041,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1065,2,0,
21042,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1187,5,0,
21043,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X731,3,0,
21044,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1717,1,0,
21045,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X848,1,1,
21046,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X80,2,0,
21047,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1381,1,0,
21048,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X811,3,0,
21049,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X192,2,0,
21050,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X106,2,0,
21051,String850,Experiment1,Hacat,RNASeq,Exposure-Freq-Time,,Exposure-Freq-Time,Y_F40.5_T48-X_F40.5_T48,X1866,1,0,
